num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
0,60,262,0.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,38.0,10.0,10.0,84.0,2.0,3.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,261,0.0,0.0,2.0,118.0,0.0,95.0,0.0,0.0,53.0,0.0,87.0,0.0,0.0,0.0,0.0,20.0,0.0,152.0,12.0,179.0,29.0,-18.0,71.0,0.5,1.0,67.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,60,262,0.0,0.0,0.0,179.0,1.0,113.0,0.0,6.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,1.0,164.0,26.0,-9.0,82.5,3.0,5.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,261,0.0,0.0,4.0,119.0,11.0,160.0,0.0,0.0,49.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,54.0,18.0,181.0,13.0,-18.0,86.0,-2.5,-1.0,86.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,4.0,0.0,59.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,48.0,0.0,83.0,11.0,-5.0,69.0,1.0,1.0,69.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,60,268,0.0,7.0,0.0,465.0,2.0,329.0,0.0,15.0,513.0,0.0,43.0,14.0,4.0,252.0,0.0,19.0,0.0,167.0,36.0,466.0,56.0,-18.0,74.0,2.5,3.0,72.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30,241,0.0,0.0,0.0,12.0,0.0,86.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,86.0,0.0,15.0,0.0,36.0,6.0,109.0,24.0,-9.0,47.0,-0.5,1.0,30.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,240,0.0,0.0,0.0,394.0,0.0,215.0,0.0,0.0,299.0,22.0,2.0,7.0,0.0,199.0,0.0,28.0,0.0,131.0,11.0,331.0,59.0,-14.0,79.0,-2.5,2.0,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,18.0,0.0,22.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,24.0,18.0,7.0,70.0,5.0,5.0,70.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,3.0,0.0,78.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,218.0,0.0,19.0,0.0,39.0,3.0,114.0,62.0,-18.0,95.0,-1.6666666666666667,0.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,120,241,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,4.0,0.0,358.0,0.0,139.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,106.0,0.0,8.0,0.0,30.0,4.0,193.0,76.0,-10.0,98.0,1.0,1.0,98.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,121.0,0.0,37.0,0.0,0.0,83.0,0.0,7.0,8.0,0.0,13.0,0.0,11.0,0.0,53.0,7.0,132.0,16.0,-1.0,57.0,-3.5,0.0,90.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,87.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,23.0,5.0,82.0,10.0,-9.0,74.0,0.0,0.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120,240,0.0,1.0,0.0,458.0,0.0,159.0,0.0,0.0,224.0,22.0,20.0,2.0,3.0,75.0,0.0,13.0,0.0,51.0,1.0,230.0,65.0,-18.0,75.0,3.5,6.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,261,0.0,0.0,0.0,98.0,0.0,106.0,0.0,2.0,73.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,53.0,9.0,151.0,19.0,-18.0,95.5,11.5,15.0,94.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,180,240,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,4.0,2.0,21.0,8.0,3.0,69.33333333333333,-2.6666666666666665,0.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,90,241,0.0,0.0,0.0,12.0,0.0,146.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,397.0,0.0,43.0,0.0,75.0,2.0,197.0,60.0,-18.0,70.0,-0.5,1.0,60.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,60,268,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,14.0,5.0,-2.0,57.0,41.0,55.0,54.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,262,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-21.0,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,582.0,0.0,367.0,1.0,4.0,403.0,0.0,30.0,2.0,0.0,851.0,0.0,9.0,0.0,205.0,1.0,432.0,306.0,-18.0,89.0,2.0,2.0,80.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,48.0,0.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,19.0,26.0,115.0,12.0,1.0,71.66666666666667,-2.3333333333333335,0.0,50.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,5.0,7.0,97.0,63.0,9.0,78.0,0.0,0.0,78.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,120,262,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,-6.0,81.0,1.5,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,120,269,0.0,0.0,0.0,48.0,0.0,79.0,2.0,2.0,81.0,0.0,5.0,3.0,0.0,2.0,0.0,8.0,0.0,53.0,3.0,109.0,48.0,-3.0,73.0,2.0,4.0,74.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,14.0,122.0,0.0,121.0,0.0,0.0,109.0,2.0,37.0,0.0,0.0,0.0,0.0,28.0,0.0,120.0,18.0,256.0,18.0,-15.0,53.75,-0.5,2.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,120,268,0.0,1.0,0.0,298.0,0.0,168.0,0.0,9.0,289.0,0.0,10.0,4.0,3.0,195.0,0.0,20.0,0.0,114.0,16.0,366.0,48.0,-4.0,73.0,4.0,4.0,76.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,240,269,0.0,0.0,0.0,64.0,0.0,55.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,109.0,7.0,-24.0,48.0,-7.5,0.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,291.0,0.0,217.0,5.0,7.0,560.0,0.0,30.0,5.0,9.0,137.0,0.0,14.0,0.0,155.0,25.0,417.0,36.0,-17.0,82.0,0.0,0.0,72.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,171.0,0.0,3.0,0.0,18.0,3.0,63.0,43.0,7.0,100.0,-1.3333333333333333,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,234,0.0,0.0,0.0,40.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,0.0,48.0,6.0,100.0,17.0,-7.0,84.66666666666667,-3.0,0.0,79.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,268,0.0,0.0,0.0,834.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,115.0,212.0,-8.0,85.33333333333333,41.0,55.0,77.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,60,234,0.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,13.0,3.0,14.0,19.0,-9.0,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,261,0.0,0.0,0.0,3.0,0.0,39.0,0.0,0.0,96.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,27.0,3.0,73.0,13.0,-18.0,47.5,-3.0,1.0,46.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,326.0,0.0,225.0,0.0,5.0,317.0,0.0,11.0,5.0,0.0,173.0,0.0,9.0,0.0,96.0,7.0,262.0,76.0,-18.0,78.0,0.0,0.0,84.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,1.0,0.0,7.0,39.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,1.0,53.0,13.0,-18.0,67.66666666666667,0.0,0.0,70.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,6.0,1.0,29.0,7.0,-15.0,76.0,-13.0,-13.0,76.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,268,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,8.0,69.0,18.0,-1.0,56.0,0.0,0.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,240,240,0.0,0.0,0.0,76.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,14.0,0.0,47.0,19.0,-2.0,100.0,55.0,55.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,146.0,0.0,229.0,5.0,2.0,337.0,0.0,3.0,1.0,4.0,8.0,0.0,9.0,0.0,118.0,10.0,315.0,28.0,-13.0,66.0,0.5,1.0,80.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,819.0,1.0,169.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,24.0,24.0,265.0,48.0,-8.0,90.66666666666667,0.6666666666666666,3.0,85.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,98.0,0.0,59.0,1.0,0.0,83.0,0.0,17.0,0.0,0.0,70.0,0.0,9.0,0.0,47.0,2.0,84.0,61.0,-14.0,65.0,0.0,1.0,66.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,15.0,70.0,0.0,155.0,0.0,0.0,88.0,3.0,21.0,1.0,0.0,0.0,0.0,37.0,0.0,129.0,35.0,246.0,17.0,-16.0,49.25,1.5,6.0,53.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,12.0,1.0,37.0,9.0,-16.0,32.0,-1.0,-1.0,32.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,4.0,0.0,324.0,3.0,366.0,0.0,0.0,725.0,12.0,26.0,7.0,12.0,320.0,0.0,35.0,0.0,231.0,31.0,524.0,87.0,-18.0,85.0,4.0,4.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,100,241,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,41.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,1.0,46.0,8.0,-14.0,39.0,-3.0,0.0,41.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,23.0,13.0,7.0,85.0,8.0,8.0,85.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,234,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,6.0,19.0,3.0,-9.0,63.0,-2.0,-2.0,63.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,180,234,0.0,0.0,0.0,46.0,0.0,69.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0,0.0,17.0,0.0,16.0,12.0,93.0,14.0,-9.0,81.0,2.3333333333333335,7.0,73.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,241,0.0,0.0,0.0,36.0,0.0,88.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,81.0,0.0,14.0,0.0,56.0,8.0,115.0,25.0,-17.0,46.0,-4.5,-2.0,60.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,272.0,1.0,242.0,0.0,0.0,283.0,0.0,31.0,12.0,7.0,440.0,0.0,10.0,0.0,203.0,10.0,449.0,65.0,-18.0,92.0,2.5,4.0,94.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,47.0,77.33333333333333,-3.0,0.0,56.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,29.0,7.0,-5.0,60.0,-22.0,-22.0,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,18.0,309.0,1.0,424.0,0.0,0.0,128.0,12.0,51.0,1.0,0.0,0.0,0.0,97.0,0.0,302.0,82.0,716.0,23.0,-16.0,97.25,2.25,9.0,100.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,62.0,0.0,81.0,0.0,7.0,130.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,3.0,11.0,74.0,87.0,9.0,78.0,-4.0,-4.0,78.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,120,241,0.0,0.0,0.0,35.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,7.0,0.0,3.0,1.0,34.0,21.0,-12.0,65.0,-1.0,0.0,50.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,8.0,0.0,29.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,33.0,11.0,5.0,80.0,28.0,28.0,80.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,160,241,0.0,0.0,0.0,108.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,0.0,9.0,0.0,85.0,55.0,-17.0,88.0,-1.0,0.0,80.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,150,269,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,19.0,0.0,16.0,1.0,121.0,94.0,2.0,80.66666666666667,-1.3333333333333333,1.0,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,162.0,0.0,6.0,0.0,23.0,1.0,64.0,33.0,-14.0,84.33333333333333,-1.6666666666666667,0.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,37.0,0.0,48.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,12.0,16.0,72.0,15.0,2.0,61.666666666666664,-5.0,-2.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,269,0.0,1.0,0.0,114.0,0.0,72.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,87.0,0.0,8.0,0.0,33.0,11.0,119.0,65.0,-18.0,93.0,2.0,2.0,93.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,0.0,9.0,1.0,19.0,62.0,18.0,0.0,-3.0,-3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,26.0,0.0,71.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,43.0,0.0,26.0,0.0,14.0,0.0,82.0,24.0,-9.0,75.0,1.5,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
